filename,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
030__[flu][nod][cla]0373__2.wav,0.01873161271214485,1553.3160984561928,2148.822309139207,2095.5381651182433,0.03934340311293436,-474.6832275390625,153.510986328125,-22.312074661254883,-28.076168060302734,-16.54955291748047,-1.423699975013733,-18.29166603088379,-6.488117694854736,-6.583287715911865,3.3252995014190674,0.040122486650943756,-1.651375412940979,8.753113746643066,12.082758903503418,11.84610652923584,2.1417782306671143,-5.958683013916016,-10.401389122009277,-7.3227972984313965,-4.410985469818115,flu
030__[flu][nod][cla]0373__3.wav,0.010316462256014347,1989.9436403470256,3060.029550637365,3143.681376689189,0.03845921814671815,-574.1585693359375,117.01446533203125,3.5134570598602295,8.633343696594238,-5.3099870681762695,20.36504364013672,-12.277140617370605,-7.183431625366211,-20.06024742126465,2.2398743629455566,-0.44432568550109863,2.997955322265625,7.858554363250732,19.005414962768555,32.22336959838867,29.04553985595703,16.111602783203125,-3.389874219894409,-8.993391990661621,-16.674291610717773,flu
033__[flu][dru][cou_fol]0415__1.wav,0.1827946901321411,2354.5511490071535,3461.2409997039636,5339.7355363175675,0.04789115287162162,-165.55335998535156,150.46327209472656,5.1271209716796875,51.24843215942383,-16.340730667114258,30.156892776489258,-13.419456481933594,12.734824180603027,-27.743175506591797,-1.027234673500061,-13.492043495178223,4.397814750671387,-2.5937578678131104,1.5516027212142944,-5.278827667236328,-0.7893493175506592,10.900309562683105,1.652626872062683,4.445544242858887,-9.138708114624023,flu
033__[flu][dru][cou_fol]0415__2.wav,0.18862013518810272,2692.4916293639403,3953.0223018394086,6931.529771959459,0.04455047960907336,-159.23497009277344,140.18475341796875,16.826934814453125,58.672061920166016,-16.955720901489258,32.759765625,-24.02716636657715,14.3743896484375,-25.132537841796875,9.455434799194336,-9.519087791442871,7.332983016967773,-6.834682464599609,-0.531732976436615,-6.6164326667785645,-1.315161943435669,5.928272724151611,-2.4948534965515137,6.725805282592773,-5.525839805603027,flu
033__[flu][dru][cou_fol]0415__3.wav,0.1784675270318985,2971.842148146842,4095.2410537278697,7890.463999155405,0.0492202582046332,-153.99346923828125,133.1019287109375,10.406306266784668,58.59005355834961,-18.3901309967041,37.50275421142578,-20.408361434936523,16.257129669189453,-28.181520462036133,4.358048915863037,-10.561478614807129,6.071061611175537,-8.221668243408203,-2.1462652683258057,-6.236698627471924,-0.9968864917755127,5.73325252532959,-3.929042100906372,7.669561862945557,-1.8595809936523438,flu
040__[flu][nod][cou_fol]0409__1.wav,0.15031804144382477,1495.7784223121637,2224.706164439964,2623.4757706925675,0.03205123371138996,-226.42349243164062,169.15383911132812,-24.814817428588867,49.32010269165039,-5.590168476104736,27.83090591430664,-4.421366214752197,-2.398561954498291,-7.006710052490234,-15.171422004699707,-6.3522467613220215,-9.970451354980469,-11.920310974121094,-19.59653663635254,-10.066266059875488,-7.999431610107422,-2.0218300819396973,2.152759075164795,7.355576515197754,4.52658224105835,flu
040__[flu][nod][cou_fol]0409__2.wav,0.11885407567024231,1427.3269060715365,2183.3536123579224,2552.224978885135,0.029937861969111967,-254.98739624023438,170.1741943359375,-21.710590362548828,45.08137893676758,-0.5307117700576782,26.295427322387695,2.5586414337158203,-0.9572014212608337,-8.277880668640137,-9.307968139648438,-2.350015640258789,-8.089349746704102,-10.351462364196777,-14.546343803405762,-10.369019508361816,-5.863339424133301,0.036298006772994995,2.9033749103546143,7.764861583709717,0.33176589012145996,flu
040__[flu][nod][cou_fol]0409__3.wav,0.12307393550872803,1475.8116441740785,2297.988173424952,2788.425095016892,0.027971540178571428,-251.92039489746094,165.67742919921875,-19.05866050720215,55.29634094238281,-5.0495758056640625,20.584562301635742,-2.511141538619995,4.4552836418151855,-4.587191104888916,-8.886362075805664,-7.301655292510986,-10.764759063720703,-7.846813678741455,-15.973835945129395,-14.071608543395996,-15.55587100982666,-11.007990837097168,-5.028456211090088,3.3870065212249756,3.349681854248047,flu
044__[flu][dru][cou_fol]0408__1.wav,0.1537325531244278,2991.235482724913,2989.3972332000267,5824.191036739865,0.07093840492277992,-144.99839782714844,129.94178771972656,-60.56731414794922,46.87533950805664,-29.444744110107422,13.061600685119629,-8.447312355041504,23.25507164001465,7.413421154022217,12.962116241455078,-9.019572257995605,-9.141165733337402,-10.518077850341797,0.8898508548736572,5.945495128631592,14.483451843261719,14.422626495361328,1.4256640672683716,3.825899362564087,-4.406278133392334,flu
044__[flu][dru][cou_fol]0408__2.wav,0.11769002676010132,2715.0498964388375,2955.0796944090343,5482.652818834459,0.061078517133204634,-167.35940551757812,142.3636474609375,-51.95918655395508,50.36870193481445,-25.383560180664062,11.864805221557617,-14.54645824432373,14.285052299499512,-1.7846884727478027,11.188314437866211,-1.5781930685043335,3.596560478210449,-4.4662065505981445,0.24660901725292206,-1.4483219385147095,2.310363292694092,3.7303404808044434,0.1972319483757019,6.10915994644165,-2.5972185134887695,flu
044__[flu][dru][cou_fol]0408__3.wav,0.11283906549215317,2794.3555113659168,2987.8603408965355,5581.422877956081,0.059738100265444016,-178.55953979492188,137.0684051513672,-52.27848434448242,43.88761520385742,-25.929977416992188,8.75363540649414,-13.300420761108398,14.2592191696167,-0.8949863314628601,7.563207149505615,-4.509730815887451,0.6063156723976135,-3.5057175159454346,4.5237040519714355,2.625554323196411,5.30403995513916,1.807806372642517,-2.8477797508239746,5.903530597686768,-2.7639598846435547,flu
051__[flu][nod][cou_fol]0413__1.wav,0.09126628935337067,2000.8828752403208,2814.2838380247963,4402.001953125,0.04139644666988417,-249.09115600585938,144.81700134277344,-20.902803421020508,55.02165222167969,-10.928263664245605,13.464675903320312,4.790381908416748,25.342330932617188,10.685782432556152,17.797624588012695,-6.582393646240234,-12.452323913574219,-14.945289611816406,-11.28617000579834,-1.4987255334854126,5.3367085456848145,6.61616849899292,-4.757832050323486,-2.733128070831299,-8.484763145446777,flu
051__[flu][nod][cou_fol]0413__2.wav,0.09056512266397476,1881.0149727119745,2813.2255845410514,4139.529666385135,0.03427960605694981,-253.37478637695312,149.10427856445312,-16.025978088378906,60.799259185791016,-5.633575439453125,12.556632041931152,-6.253671646118164,15.417640686035156,2.375988245010376,24.80256462097168,7.534330368041992,3.124462604522705,-2.646677017211914,-9.392793655395508,-17.294666290283203,-17.00255584716797,-5.217672824859619,-3.978598117828369,2.3201420307159424,-4.20947790145874,flu
051__[flu][nod][cou_fol]0413__3.wav,0.08179958164691925,1924.7294471939238,2953.541173884695,4268.063766891892,0.030311142615830115,-255.77732849121094,148.9335174560547,-14.531510353088379,59.566551208496094,-3.503490924835205,17.016183853149414,-9.064458847045898,14.036755561828613,-4.539712905883789,14.637808799743652,3.2824723720550537,5.095742225646973,-2.109053134918213,-2.8368372917175293,-3.6470439434051514,-4.201099395751953,-3.2204127311706543,-10.880125999450684,-7.150062561035156,-9.022209167480469,flu
057__[flu][dru][cou_fol]0407__1.wav,0.09617685526609421,2034.7978608438302,3165.600778837074,4254.9276815878375,0.02947597430019305,-231.07284545898438,156.72483825683594,2.728612184524536,45.838077545166016,-4.112118244171143,34.2304801940918,-17.925369262695312,10.151453971862793,-3.605027675628662,8.288451194763184,-6.565733432769775,-1.6701078414916992,-3.587963104248047,3.1952669620513916,-2.6215105056762695,-1.0488853454589844,3.4254555702209473,-2.6925621032714844,4.444211006164551,-3.5262155532836914,flu
057__[flu][dru][cou_fol]0407__2.wav,0.08399955928325653,2481.736118692724,3454.4303517267836,5509.257548564189,0.03909266409266409,-221.49273681640625,149.0128173828125,0.19978845119476318,50.03592300415039,-10.145277976989746,37.188533782958984,-16.412355422973633,10.771525382995605,-7.019379615783691,11.799054145812988,-3.8601186275482178,0.3539697229862213,-9.837177276611328,0.20187154412269592,-0.9024953842163086,3.2584123611450195,4.896595478057861,-8.21947193145752,-2.319094181060791,-5.649043560028076,flu
057__[flu][dru][cou_fol]0407__3.wav,0.08440207690000534,2549.2268559383992,3509.789938963437,5734.982052364865,0.036577732866795366,-222.28097534179688,143.75123596191406,0.23682951927185059,53.75173568725586,-10.345952033996582,35.97059631347656,-19.576391220092773,8.455620765686035,-9.524070739746094,8.988571166992188,-2.2260754108428955,3.4615042209625244,-5.26775598526001,0.1680949479341507,-5.621818542480469,-4.47193717956543,-1.5562928915023804,-11.450647354125977,-3.1999423503875732,-4.730977535247803,flu
058__[flu][nod][jaz_blu]0775__1.wav,0.12986695766448975,2097.9590428648075,2728.744459557347,4536.937816722973,0.0436530978523166,-164.47689819335938,172.57655334472656,-33.08415222167969,47.68769454956055,-16.87811851501465,24.519601821899414,-7.308690071105957,9.32551097869873,2.158468246459961,5.120157718658447,-2.3119428157806396,3.9139347076416016,6.745604515075684,-3.5853748321533203,4.314464569091797,-0.42883920669555664,-0.41530001163482666,-7.098423480987549,-0.38242173194885254,-2.461083173751831,flu
058__[flu][nod][jaz_blu]0775__2.wav,0.14303481578826904,1951.4840795449243,2602.204078033241,4067.3643369932433,0.04214489321911197,-157.85671997070312,178.24722290039062,-34.273014068603516,45.487979888916016,-15.662013053894043,19.543865203857422,-9.718218803405762,8.185302734375,-2.0775716304779053,2.5861804485321045,-6.402445316314697,0.03883046656847,4.508500576019287,-4.613808631896973,6.318159103393555,5.030460834503174,5.893054008483887,-2.4355227947235107,0.6406866312026978,-4.28656530380249,flu
058__[flu][nod][jaz_blu]0775__3.wav,0.1369883120059967,2040.6183060949577,2635.116440612622,4145.1831714527025,0.04662803149131274,-159.32608032226562,173.95034790039062,-36.23420715332031,43.8167610168457,-15.154755592346191,19.4196720123291,-11.046571731567383,7.676186561584473,1.4319894313812256,6.141349792480469,-0.42804792523384094,6.31255578994751,8.870654106140137,-1.8240989446640015,5.153031826019287,-1.9237689971923828,-3.1896488666534424,-10.027597427368164,-2.547149658203125,-2.4320433139801025,flu
061__[flu][dru][pop_roc]0419__1.wav,0.141720250248909,1352.7676629813188,1979.010996814726,2259.323532516892,0.032993861607142856,-226.12232971191406,197.1055145263672,-16.07008934020996,25.319198608398438,-9.789948463439941,10.509443283081055,-16.674022674560547,-4.693386554718018,0.6481740474700928,-1.5497448444366455,10.88031005859375,5.383738994598389,8.728754997253418,-1.800424575805664,-5.124648571014404,-11.841598510742188,-16.71124839782715,-6.658930778503418,-5.136627674102783,-3.1779186725616455,flu
061__[flu][dru][pop_roc]0419__2.wav,0.15730777382850647,1457.0597271647255,2070.8083243779033,2434.665329391892,0.03571994148166023,-223.1907501220703,188.07766723632812,-17.08115005493164,22.657726287841797,-7.939884662628174,9.128865242004395,-17.086257934570312,-4.493508338928223,-2.336047649383545,4.2039361000061035,17.044212341308594,11.541115760803223,8.014239311218262,-9.074386596679688,-9.779533386230469,-8.943732261657715,-7.005506992340088,-2.292250633239746,-2.0628931522369385,1.4457405805587769,flu
061__[flu][dru][pop_roc]0419__3.wav,0.16574431955814362,1769.9834845984674,2393.335158551361,3524.295291385135,0.036472158542471045,-186.29708862304688,177.78672790527344,-6.788513660430908,40.113502502441406,-10.5364990234375,18.359386444091797,-3.2570254802703857,1.8258990049362183,-5.739757537841797,0.26940423250198364,1.6999551057815552,4.6007585525512695,2.48018217086792,-1.1773327589035034,-1.222681999206543,-4.6793670654296875,-3.3763628005981445,-7.755116939544678,-4.575409889221191,-8.993884086608887,flu
093__[flu][dru][pop_roc]0420__1.wav,0.20321714878082275,2892.8902718330996,3607.4114623032574,6314.383182010135,0.05712890625,-90.71885681152344,153.80384826660156,-37.5357666015625,33.33485794067383,-6.779143333435059,33.073486328125,-19.497283935546875,30.10675621032715,-11.017203330993652,15.4190673828125,-3.8439810276031494,12.788165092468262,-1.2643187046051025,8.047930717468262,3.4065630435943604,1.5155820846557617,6.667768955230713,-1.862104892730713,8.93522834777832,-4.961554050445557,flu
093__[flu][dru][pop_roc]0420__2.wav,0.1673824042081833,2890.234216993611,3490.032514660311,6227.169552364865,0.06188729186776062,-99.81473541259766,151.95362854003906,-42.80488967895508,33.71467208862305,-8.270035743713379,35.71998596191406,-14.353645324707031,30.099021911621094,-8.367006301879883,14.295634269714355,-2.956298351287842,12.250596046447754,0.07512591034173965,8.258296966552734,3.65633225440979,-0.29634618759155273,5.807862758636475,-2.6862709522247314,5.889350414276123,-7.269984722137451,flu
093__[flu][dru][pop_roc]0420__3.wav,0.17058441042900085,2809.9000973301445,3575.8252680976548,6167.1426309121625,0.05648980453667954,-102.35985565185547,158.21853637695312,-35.31768035888672,35.041778564453125,-8.704337120056152,35.429603576660156,-19.015113830566406,29.275285720825195,-14.466704368591309,12.54032039642334,-6.925071716308594,10.95327377319336,-2.7095770835876465,6.27368688583374,2.097275495529175,2.628448009490967,7.549829959869385,1.4645812511444092,10.985015869140625,-3.321098566055298,flu
105__[flu][nod][cou_fol]0414__1.wav,0.12401270121335983,1148.3098754981309,1819.9134035658565,2062.032833614865,0.02480808096042471,-270.3835754394531,196.66336059570312,-11.057414054870605,47.97968292236328,2.057405471801758,4.147953987121582,6.796432018280029,-4.577150344848633,-6.255898952484131,-14.111258506774902,-18.147785186767578,-11.238445281982422,-2.835413932800293,-1.5598093271255493,-2.4933180809020996,-12.247466087341309,-5.756542205810547,-3.4376447200775146,0.308893620967865,-1.9598419666290283,flu
105__[flu][nod][cou_fol]0414__2.wav,0.13392701745033264,1086.884697869593,1729.7851309164214,1770.7110430743244,0.027460635859073358,-278.84844970703125,191.4439697265625,-1.1130893230438232,46.850807189941406,4.480271339416504,1.6192432641983032,6.698856830596924,-11.512084007263184,-9.744874000549316,-9.978400230407715,-8.189159393310547,-1.9977160692214966,4.4254045486450195,11.217488288879395,8.94318675994873,-3.718909978866577,-8.345710754394531,-17.095924377441406,-17.51424217224121,-17.003772735595703,flu
105__[flu][nod][cou_fol]0414__3.wav,0.16769029200077057,904.4464622170342,1565.5497802688842,1396.0831925675675,0.021580523045366794,-263.1649475097656,201.85427856445312,3.406771659851074,42.472633361816406,15.806902885437012,4.634012222290039,7.551334381103516,-6.184511184692383,-3.750575065612793,-5.756633281707764,-3.434129238128662,4.319167613983154,1.9361939430236816,-0.27077195048332214,-0.2722889184951782,-9.742433547973633,-12.167990684509277,-6.137360572814941,0.35815948247909546,-7.138200283050537,flu
139__[flu][nod][cou_fol]0411__1.wav,0.08486808836460114,1381.3539558937098,1812.9728231391384,2371.6453758445946,0.043928345197876445,-310.2757568359375,181.48348999023438,-24.07086944580078,25.232271194458008,9.644277572631836,-0.7840145826339722,11.990964889526367,9.29955768585205,15.073346138000488,10.485709190368652,-10.288172721862793,-21.53219985961914,-23.450395584106445,-20.49631118774414,-4.8414130210876465,10.470219612121582,6.679973602294922,-0.7678529024124146,2.0522546768188477,0.7271425724029541,flu
139__[flu][nod][cou_fol]0411__2.wav,0.06266758590936661,1176.2944942860208,1841.3018034713798,2301.142842060811,0.02679702582046332,-331.4981384277344,192.0362091064453,-19.883020401000977,36.56296157836914,20.856185913085938,14.96926498413086,-0.4358491599559784,-6.642945766448975,-9.327312469482422,-2.1844208240509033,-1.4655648469924927,4.648263931274414,10.761626243591309,6.598904132843018,0.07821431010961533,-11.734757423400879,-22.93606948852539,-20.853515625,-3.211205005645752,-4.822596549987793,flu
139__[flu][nod][cou_fol]0411__3.wav,0.07158351689577103,1226.2873435258598,1861.7338193099713,2298.9812077702704,0.02789990045849421,-313.7205505371094,183.7648162841797,-16.301359176635742,26.198211669921875,23.736251831054688,11.888827323913574,6.357675075531006,-3.8899848461151123,-4.359800815582275,-4.97468376159668,-6.6470046043396,-3.9697797298431396,4.1420159339904785,7.7064714431762695,4.109805583953857,-3.8725624084472656,-13.550187110900879,-17.480592727661133,-9.831267356872559,-5.860867023468018,flu
150__[flu][dru][cou_fol]0417__1.wav,0.1113697960972786,2709.82156715078,2844.832823280156,5657.6620565878375,0.0628261492519305,-164.11676025390625,146.212890625,-54.46355056762695,48.53581237792969,-26.311071395874023,8.093883514404297,-12.344701766967773,-0.13080790638923645,-8.576644897460938,5.80571985244751,-3.9080517292022705,-3.0995969772338867,-0.30061376094818115,-6.982564926147461,0.8940213918685913,-5.82667350769043,-2.6410224437713623,-8.404459953308105,0.3408171236515045,-5.150429725646973,flu
150__[flu][dru][cou_fol]0417__2.wav,0.10320921242237091,2594.982205608526,2823.8459540964786,5477.913851351352,0.06338418496621621,-161.19442749023438,155.26539611816406,-50.559715270996094,54.92421340942383,-23.620874404907227,11.385591506958008,-10.809158325195312,3.14886736869812,-9.441818237304688,3.289217472076416,-4.724845886230469,-4.990322113037109,0.9355295300483704,-8.616939544677734,0.5687515139579773,-6.804101943969727,-3.7245259284973145,-10.534772872924805,-3.6643431186676025,-5.418571949005127,flu
150__[flu][dru][cou_fol]0417__3.wav,0.13182908296585083,2597.1553737194968,2764.608463283444,5402.589210304054,0.06106154983108108,-150.64236450195312,152.02716064453125,-54.88252639770508,48.3889045715332,-27.34334373474121,9.132654190063477,-12.305160522460938,2.567582607269287,-7.79832124710083,8.070594787597656,-2.5553317070007324,-3.213369846343994,-2.11224627494812,-13.163002967834473,-4.816255569458008,-7.367763996124268,-0.8338510990142822,-7.114324569702148,2.198716163635254,-2.0649402141571045,flu
151__[flu][dru][jaz_blu]0418__1.wav,0.10592789202928543,2435.212511187145,2700.1639637603203,4622.156091638513,0.0741226019546332,-217.30218505859375,150.3590087890625,-43.83102035522461,47.06311798095703,-4.934483051300049,31.304784774780273,-14.617246627807617,-0.8482943177223206,-6.651550769805908,7.919520378112793,1.1990076303482056,-7.387206554412842,-6.916137218475342,-2.533855438232422,-0.21689796447753906,-3.74115252494812,-0.48221704363822937,-9.762264251708984,-2.699888229370117,-3.540208339691162,flu
151__[flu][dru][jaz_blu]0418__2.wav,0.09863743185997009,2355.887789133384,2675.1929121442968,4625.149123733108,0.06324467603764479,-206.05947875976562,157.2900390625,-44.63624954223633,40.31241989135742,-13.317770957946777,27.697721481323242,-2.3277790546417236,9.29886245727539,-9.585749626159668,-7.617287635803223,-2.6976983547210693,-0.21507787704467773,-2.3197243213653564,-12.279204368591309,-7.007279872894287,-2.437135696411133,6.091235160827637,-2.690439224243164,1.8838587999343872,0.7019554376602173,flu
151__[flu][dru][jaz_blu]0418__3.wav,0.09487711638212204,2391.758766558649,2830.1226853617227,4966.354782516892,0.057811368846525095,-211.70016479492188,153.0989990234375,-36.54100036621094,47.24821090698242,-18.17739486694336,27.553028106689453,-3.929750442504883,12.794454574584961,-3.937413215637207,0.37395691871643066,0.9383793473243713,1.8234374523162842,-3.9146366119384766,-9.74471664428711,-1.6328449249267578,1.9802403450012207,4.951714515686035,-10.4825439453125,-4.736751556396484,-6.11224365234375,flu
155__[flu][nod][cou_fol]0416__1.wav,0.14628741145133972,1605.3926335207445,2316.8029184720917,3549.4035050675675,0.035948057432432436,-233.80096435546875,183.48268127441406,2.2984542846679688,39.108863830566406,3.478944778442383,21.778976440429688,0.052509792149066925,15.539054870605469,6.670684337615967,1.140628695487976,1.9969890117645264,-11.311156272888184,1.275518774986267,-13.441694259643555,-9.539127349853516,-1.1997286081314087,-3.5611233711242676,-2.6571524143218994,0.089715376496315,-2.6963863372802734,flu
155__[flu][nod][cou_fol]0416__2.wav,0.15197201073169708,1074.139213980087,1805.5822203849289,2130.623152449324,0.019018460424710424,-257.8523864746094,211.75125122070312,4.8672194480896,33.215538024902344,11.836296081542969,20.05295753479004,-0.5727799534797668,7.599576473236084,1.5521166324615479,-4.513823509216309,0.649872899055481,-4.915058135986328,-0.13310323655605316,-10.116409301757812,-6.137160301208496,-4.030677795410156,-6.267622470855713,-3.4026763439178467,-1.5432606935501099,-2.353222370147705,flu
155__[flu][nod][cou_fol]0416__3.wav,0.16744348406791687,1087.0291906032635,1828.482959549526,2028.6106418918919,0.019776333252895753,-246.4225311279297,192.01904296875,14.563440322875977,23.952571868896484,18.31175422668457,15.996378898620605,-2.625615119934082,6.028010845184326,8.4141845703125,-1.3660814762115479,3.526909589767456,3.7795000076293945,3.572521448135376,-6.938814640045166,-3.873936653137207,-4.8118205070495605,-7.295633316040039,-2.065922737121582,-2.66233229637146,-2.8948535919189453,flu
159__[flu][nod][cou_fol]0412__1.wav,0.13789141178131104,2082.3546854372157,2447.5426365623593,3137.6121727195946,0.04876779681467181,-348.6440124511719,88.17545318603516,-56.453861236572266,-18.19660186767578,-30.6182804107666,-0.24167706072330475,5.644008636474609,26.496936798095703,20.087553024291992,22.80292510986328,7.506057262420654,2.613022804260254,6.340140342712402,-3.2251830101013184,4.854848384857178,2.3621418476104736,-1.693677306175232,-1.8741199970245361,-2.599499225616455,-2.5374629497528076,flu
159__[flu][nod][cou_fol]0412__2.wav,0.09955808520317078,2140.087145916858,2719.7188818492186,3423.4467377533783,0.044757857746138996,-384.35821533203125,88.4354019165039,-37.36583709716797,-17.568294525146484,-23.85175895690918,0.3159698247909546,-1.3428078889846802,10.410414695739746,5.8187384605407715,12.031702995300293,8.062085151672363,12.092708587646484,15.768645286560059,7.410467147827148,8.635732650756836,-0.29626229405403137,-9.565336227416992,-8.066237449645996,-5.524871826171875,-3.9264981746673584,flu
